WordFormID	PlainText	PhoneticText	StemText	Occurences
787415	purple-hued	PRPLHT	purplehu	1
787416	quoits	KTS	quoit	1
787417	margents	MRJNTS	margent	1
787418	ruptures	RPTRS	ruptur	1
787419	nerissa's	NRSS	nerissa	1
787420	ldst	LTST	ldst	1
787421	torch-bearers	TRXBRRS	torchbear	1
787422	caulked	KLKT	caulk	1
787423	emmence	EMNS	emmenc	1
787424	magot-pies	MKTPS	magotpi	1
787425	prejudicates	PRJTKTS	prejud	1
787426	tower-hill	TWRHL	towerhil	1
787427	touse	TS	tous	1
787428	crumble	KRML	crumbl	1
787429	mountain-spring	MNTNSPRNK	mountainspr	1
787430	indian-like	INTNLK	indianlik	1
787431	armadoes	ARMTS	armado	1
787432	mirror'd	MRRT	mirrord	1
787433	hidest	HTST	hidest	1
787434	brazen-face	BRSNFS	brazenfac	1
787435	wipes	WPS	wipe	1
787436	burglary	BRKLR	burglari	1
787437	include	INKLT	includ	1
787438	buttonhole	BTNHL	buttonhol	1
787439	parler	PRLR	parler	1
787440	short-legg'd	XRTLKT	shortleggd	1
787441	dandling	TNTLNK	dandl	1
787442	bested	BSTT	best	1
787443	spigot	SPKT	spigot	1
787444	soilure	SLR	soilur	1
787445	incomprehensible	INKMPRHNSBL	incomprehens	1
787446	cash	KX	cash	1
787447	waiteth	WT0	waiteth	1
787448	curvet	KRFT	curvet	1
787449	besotted	BSTT	besot	1
787450	heat-oppressed	HTPRST	heatoppress	1
787451	christophero	KRSTFR	christophero	1
787452	sharp-looking	XRPLKNK	sharplook	1
787453	falling-from	FLNKFRM	fallingfrom	1
787454	disedged	TSJT	disedg	1
787455	omans	OMNS	oman	1
787456	chats	XTS	chat	1
787457	antres	ANTRS	antr	1
787458	fang'd	FNKT	fangd	1
787459	winter-cricket	WNTRKRKT	wintercricket	1
787460	consonant	KNSNNT	conson	1
787461	illuminate	ILMNT	illumin	1
787462	heavings	HFNKS	heav	1
787463	mechanicals	MXNKLS	mechan	1
787464	paulina's	PLNS	paulina	1
787465	stragglers	STRKLRS	straggler	1
787466	hatest	HTST	hatest	1
787467	courages	KRJS	courag	1
787468	unpublish'd	UNPBLXT	unpublishd	1
787469	blood-stain'd	BLTSTNT	bloodstaind	1
787470	soto	ST	soto	1
787471	nick-name	NKNM	nicknam	1
787472	damon	TMN	damon	1
787473	oft-subdued	OFTSBTT	oftsubdu	1
787474	evade	EFT	evad	1
787475	lettered	LTRT	letter	1
787476	puis	PS	pui	1
787477	breathest	BR0ST	breathest	1
787478	badly	BTL	badli	1
787479	cxsar's	KKSSRS	cxsar	1
787480	peach	PX	peach	1
787481	roarers	RRRS	roarer	1
787482	stupefy	STPF	stupefi	1
787483	quae	K	quae	1
787484	persia	PRX	persia	1
787485	inset	INST	inset	1
787486	overbold	OFRBLT	overbold	1
787487	fellow-soldier	FLSLTR	fellowsoldi	1
787488	oft-times	OFTMS	ofttim	1
787489	bettre	BTR	bettr	1
787490	minotaurs	MNTRS	minotaur	1
787491	beast-like	BSTLK	beastlik	1
787492	hir'd	HRT	hird	1
787493	south-fog	S0FK	southfog	1
787494	dictator	TKTTR	dictat	1
787495	pettiness	PTNS	petti	1
787496	glared	KLRT	glare	1
787497	saltness	SLTNS	salt	1
787498	chastest	XSTST	chastest	1
787499	misapplied	MSPLT	misappli	1
787500	walk'st	WLKST	walkst	1
787501	perturb'd	PRTRBT	perturbd	1
787502	love-monger	LFMNJR	lovemong	1
787503	tully's	TLS	tulli	1
787504	othergates	O0RKTS	otherg	1
787505	moonshine's	MNXNS	moonshin	1
787506	mammets	MMTS	mammet	1
787507	master-leaver	MSTRLFR	masterleav	1
787508	unharm'd	UNHRMT	unharmd	1
787509	defunction	TFNKXN	defunct	1
787510	ind	INT	ind	1
787511	loop'd	LPT	loopd	1
787512	court-odor	KRTTR	courtodor	1
787513	omen	OMN	omen	1
787514	defunctive	TFNKTF	defunct	1
787515	flutter'd	FLTRT	flutterd	1
787516	liggens	LKNS	liggen	1
787517	hand's	HNTS	hand	1
787518	inch-thick	INX0K	inchthick	1
787519	bosom'd	BSMT	bosomd	1
787520	caelius	KLS	caeliu	1
787521	quick-raised	KKRST	quickrais	1
787522	tan	TN	tan	1
787523	wailful	WLFL	wail	1
787524	bickerings	BKRNKS	bicker	1
787525	squarer	SKRR	squarer	1
787526	suspecting	SSPKTNK	suspect	1
787527	combless	KMLS	combless	1
787528	fancy-monger	FNSMNJR	fancymong	1
787529	mouthful	M0FL	mouth	1
787530	saluted	SLTT	salut	1
787531	tromperies	TRMPRS	tromperi	1
787532	judgment's	JTKMNTS	judgment	1
787533	overshoot	OFRXT	overshoot	1
787534	bellario's	BLRS	bellario	1
787535	largest	LRJST	largest	1
787536	warring	WRNK	war	1
787537	abounding	ABNTNK	abound	1
787538	snipe	SNP	snipe	1
787539	priceless	PRSLS	priceless	1
787540	unrecounted	UNRKNTT	unrecount	1
787541	ravening	RFNNK	raven	1
787542	detains	TTNS	detain	1
787543	great-grown	KRTKRN	greatgrown	1
787544	limn'd	LMNT	limnd	1
787545	window-bars	WNTBRS	windowbar	1
787546	respeaking	RSPKNK	respeak	1
787547	possets	PSTS	posset	1
787548	witch'd	WTXT	witchd	1
787549	ista	IST	ista	1
787550	drugg'd	TRKT	druggd	1
787551	semblative	SMLTF	sembl	1
787552	keenness	KNS	keen	1
787553	upreared	UPRRT	uprear	1
787554	swirl	SWRL	swirl	1
787555	gospels	KSPLS	gospel	1
787556	crossly	KRSL	crossli	1
787557	prometheus	PRM0S	prometheu	1
787558	peace-parted	PSPRTT	peacepart	1
787559	boom	BM	boom	1
787560	up-till	UPTL	uptil	1
787561	jowls	JLS	jowl	1
787562	engaol'd	ENKLT	engaold	1
787563	beated	BTT	beat	1
787564	speculations	SPKLXNS	specul	1
787565	embalm	EMLM	embalm	1
787566	gat	KT	gat	1
787567	turkey-cocks	TRKKKS	turkeycock	1
787568	dove-cote	TFKT	dovecot	1
787569	beefs	BFS	beef	1
787570	reciting	RSTNK	recit	1
787571	pold	PLT	pold	1
787572	silliness	SLNS	silli	1
787573	novi	NF	novi	1
787574	re-answer	RNSWR	reanswer	1
787575	lunacies	LNSS	lunaci	1
787576	disliken	TSLKN	disliken	1
787577	never's	NFRS	never	1
787578	basan	BSN	basan	1
787579	pitie	PT	piti	1
787580	stirrer	STRR	stirrer	1
787581	depopulate	TPPLT	depopul	1
787582	boitier	BTR	boitier	1
787583	rowel	RWL	rowel	1
787584	seeming-virtuous	SMNKFRTS	seemingvirtu	1
787585	diversely	TFRSL	divers	1
787586	horsing	HRSNK	hors	1
787587	biggen	BKN	biggen	1
787588	mindful	MNTFL	mind	1
787589	razeth	RS0	razeth	1
787590	swagg'ring	SWKRNK	swaggr	1
787591	unfortified	UNFRTFT	unfortifi	1
787592	boot-hose	B0S	boothos	1
787593	recure	RKR	recur	1
787594	tidy	TT	tidi	1
787595	shiny	XN	shini	1
787596	malecontent	MLKNTNT	malecont	1
787597	annoying	ANYNK	annoi	1
787598	spaniel-fawning	SPNLFNNK	spanielfawn	1
787599	noble's	NBLS	nobl	1
787600	solicit'st	SLSTST	solicitst	1
787601	evasions	EFXNS	evasion	1
787602	typhon's	TFNS	typhon	1
787603	you'd	YT	youd	1
787604	heading	HTNK	head	1
787605	break-vow	BRKF	breakvow	1
787606	threnos	0RNS	threno	1
787607	market-price	MRKTPRS	marketpric	1
787608	sestos	SSTS	sesto	1
787609	harlot-brow	HRLTBR	harlotbrow	1
787610	bondmaid	BNTMT	bondmaid	1
787611	adown-a	ATN	adowna	1
787612	foolish-hanging	FLXNJNK	foolishhang	1
787613	remedied	RMTT	remedi	1
787614	three-man	0RMN	threeman	1
787615	flesh-fly	FLXFL	fleshfli	1
787616	revenger	RFNJR	reveng	1
787617	earthquakes	ER0KKS	earthquak	1
787618	mourn'st	MRNST	mournst	1
787619	johns	JNS	john	1
787620	practisants	PRKTSNTS	practis	1
787621	straited	STRTT	strait	1
787622	hair's	HRS	hair	1
787623	gluttoning	KLTNNK	glutton	1
787624	wreak'd	RKT	wreakd	1
787625	school-boy's	SKLBS	schoolboi	1
787626	wrath's	R0S	wrath	1
787627	loa	L	loa	1
787628	clipt	KLPT	clipt	1
787629	semblably	SMLBL	semblabl	1
787630	encompassment	ENKMPSMNT	encompass	1
787631	unloving	UNLFNK	unlov	1
787632	undo't	UNTT	undot	1
787633	sprag	SPRK	sprag	1
787634	ancients	ANSNTS	ancient	1
787635	many-headed	MNHTT	manyhead	1
787636	promise-breach	PRMSBRX	promisebreach	1
787637	breasted	BRSTT	breast	1
787638	friendships	FRNTXPS	friendship	1
787639	oweth	OW0	oweth	1
787640	godheads	KTHTS	godhead	1
787641	buzzards	BSRTS	buzzard	1
787642	fool-hardiness	FLHRTNS	foolhardi	1
787643	shard-borne	XRTBRN	shardborn	1
787644	captious	KPXS	captiou	1
787645	crow'd	KRT	crowd	1
787646	inscroll'd	INSKRLT	inscrolld	1
787647	sonties	SNTS	sonti	1
787648	true-devoted	TRTFTT	truedevot	1
787649	tallow-catch	TLKTX	tallowcatch	1
787650	briareus	BRRS	briareu	1
787651	loggerheads	LKRHTS	loggerhead	1
787652	insulter	INSLTR	insult	1
787653	purchaseth	PRXS0	purchaseth	1
787654	allot	ALT	allot	1
787655	biddy	BT	biddi	1
787656	unhorse	UNHRS	unhors	1
787657	spokesman	SPKSMN	spokesman	1
787658	irregulous	IRKLS	irregul	1
787659	ail	AL	ail	1
787660	overrul'd	OFRLT	overruld	1
787661	chaffless	XFLS	chaffless	1
787662	relier	RLR	relier	1
787663	bed-presser	BTPRSR	bedpress	1
787664	reverend'st	RFRNTST	reverendst	1
787665	back-return	BKRTRN	backreturn	1
787666	expedition's	EKSPTXNS	expedit	1
787667	loggerhead	LKRHT	loggerhead	1
787668	owlet's	OLTS	owlet	1
787669	jumping	JMPNK	jump	1
787670	merchante	MRXNT	merchant	1
787671	drone-like	TRNLK	dronelik	1
787672	esteem'st	ESTMST	esteemst	1
787673	sorrier	SRR	sorrier	1
787674	forehorse	FRHRS	forehors	1
787675	warranteth	WRNT0	warranteth	1
787676	ramps	RMPS	ramp	1
787677	afear'd	AFRT	afeard	1
787678	suggesteth	SKST0	suggesteth	1
787679	voke	FK	voke	1
787680	refusest	RFSST	refusest	1
787681	usto	UST	usto	1
787682	beseechers	BSXRS	beseech	1
787683	omittance	OMTNS	omitt	1
787684	preferr'st	PRFRST	preferrst	1
787685	tendence	TNTNS	tendenc	1
787686	swarth	SWR0	swarth	1
787687	resolving	RSLFNK	resolv	1
787688	colouring	KLRNK	colour	1
787689	long-continued	LNKKNTNT	longcontinu	1
787690	whimpled	HMPLT	whimpl	1
787691	startled	STRTLT	startl	1
787692	lege	LJ	lege	1
787693	still-born	STLBRN	stillborn	1
787694	recommend	RKMNT	recommend	1
787695	hurricanoes	HRKNS	hurricano	1
787696	defacers	TFSRS	defac	1
787697	donne	TN	donn	1
787698	affaire	AFR	affair	1
787699	berod	BRT	berod	1
787700	white-friars	HTFRRS	whitefriar	1
787701	requit	RKT	requit	1
787702	hens	HNS	hen	1
787703	interpeter	INTRPTR	interpet	1
787704	lik'st	LKST	likst	1
787705	renying	RNYNK	reni	1
787706	pellmell	PLML	pellmel	1
787707	o'erhasty	ORHST	oerhasti	1
787708	restorative	RSTRTF	restor	1
787709	arouse	ARS	arous	1
787710	principalities	PRNSPLTS	princip	1
787711	alecto's	ALKTS	alecto	1
787712	enmities	ENMTS	enmiti	1
787713	gelidus	JLTS	gelidu	1
787714	braying	BRYNK	brai	1
787715	uncropped	UNKRPT	uncrop	1
787716	repenting	RPNTNK	repent	1
787717	comprehended	KMPRHNTT	comprehend	1
787718	indented	INTNTT	indent	1
787719	tamer	TMR	tamer	1
787720	cut-throat	KTRT	cutthroat	1
787721	date-broke	TTBRK	datebrok	1
787722	runner	RNR	runner	1
787723	blear'd	BLRT	bleard	1
787724	emblaze	EMLS	emblaz	1
787725	under-ground	UNTRKRNT	underground	1
787726	libelling	LBLNK	libel	1
787727	hand-saw	HNTS	handsaw	1
787728	marts	MRTS	mart	1
787729	felt'st	FLTST	feltst	1
787730	laundry	LNTR	laundri	1
787731	break-promise	BRKPRMS	breakprom	1
787732	preferreth	PRFR0	preferreth	1
787733	supported	SPRTT	support	1
787734	fidele's	FTLS	fidel	1
787735	sheeted	XTT	sheet	1
787736	bequeathe	BK0	bequeath	1
787737	young-eyed	YNJYT	youngei	1
787738	lawrence	LRNS	lawrenc	1
787739	justled	JSTLT	justl	1
787740	oeillades	OLTS	oeillad	1
787741	new-hatch'd	NHTXT	newhatchd	1
787742	honi	HN	honi	1
787743	sapphires	SPRS	sapphir	1
787744	ensemble	ENSML	ensembl	1
787745	astronomy	ASTRNM	astronomi	1
787746	provides	PRFTS	provid	1
787747	counter-seal'd	KNTRSLT	counterseald	1
787748	dry-beaten	TRBTN	drybeaten	1
787749	oversights	OFRSFTS	oversight	1
787750	flaxen	FLKSN	flaxen	1
787751	self-mould	SLFMLT	selfmould	1
787752	spaniel-like	SPNLK	spaniellik	1
787753	impositions	IMPSXNS	imposit	1
787754	madeira	MTR	madeira	1
787755	marcians	MRXNS	marcian	1
787756	whelks	HLKS	whelk	1
787757	wiselier	WSLR	wiseli	1
787758	notre	NTR	notr	1
787759	arising	ARSNK	aris	1
787760	thrice-nobler	0RSNBLR	thricenobl	1
787761	wolvish-ravening	WLFXRFNNK	wolvishraven	1
787762	rougemont	RJMNT	rougemont	1
787763	culpable	KLPBL	culpabl	1
787764	shuttle	XTL	shuttl	1
787765	salt-waved	SLTWFT	saltwav	1
787766	franklins	FRNKLNS	franklin	1
787767	gests	JSTS	gest	1
787768	stepdame	STPTM	stepdam	1
787769	yorick	YRK	yorick	1
787770	pimpernell	PMPRNL	pimpernel	1
787771	muniments	MNMNTS	munim	1
787772	bigamy	BKM	bigami	1
787773	learned's	LRNTS	learn	1
787774	operative	OPRTF	oper	1
787775	ungravely	UNKRFL	ungrav	1
787776	torturers	TRTRRS	tortur	1
787777	telamonius	TLMNS	telamoniu	1
787778	puzzle	PSL	puzzl	1
787779	untowardly	UNTWRTL	untowardli	1
787780	once-commended	ONSKMNTT	oncecommend	1
787781	scarfed	SKRFT	scarf	1
787782	bewitching	BWTXNK	bewitch	1
787783	fadom	FTM	fadom	1
787784	behind-hand	BHNTHNT	behindhand	1
787785	frankfort	FRNKFRT	frankfort	1
787786	thou's	0S	thou	1
787787	self-slaughter'd	SLFSLFTRT	selfslaughterd	1
787788	basilisco-like	BSLSKLK	basiliscolik	1
787789	abjured	ABJRT	abjur	1
787790	flannel	FLNL	flannel	1
787791	scar'd	SKRT	scard	1
787792	impudently	IMPTNTL	impud	1
787793	likedst	LKTST	likedst	1
787794	dissolutions	TSLXNS	dissolut	1
787795	praemunire	PRMNR	praemunir	1
787796	dudgeon	TJN	dudgeon	1
787797	ingots	INKTS	ingot	1
787798	abrook	ABRK	abrook	1
787799	whippers	HPRS	whipper	1
787800	life-poisoning	LFPSNNK	lifepoison	1
787801	accordeth	AKKRT0	accordeth	1
787802	threatener	0RTNR	threaten	1
787803	dexter	TKSTR	dexter	1
787804	codding	KTNK	cod	1
787805	tybalts	TBLTS	tybalt	1
787806	lammas-tide	LMSTT	lammastid	1
787807	dismissing	TSMSNK	dismiss	1
787808	tell's	TLS	tell	1
787809	stonish'd	STNXT	stonishd	1
787810	strong-fixed	STRNKFKST	strongfix	1
787811	dwelling-place	TWLNKPLS	dwellingplac	1
787812	pancake	PNKK	pancak	1
787813	burning-glass	BRNNKLS	burningglass	1
787814	salving	SLFNK	salv	1
787815	ill-used	ILST	illus	1
787816	maggot	MKT	maggot	1
787817	disdain'st	TSTNST	disdainst	1
787818	quarts	KRTS	quart	1
787819	suspicions	SSPSNS	suspicion	1
787820	unjointed	UNJNTT	unjoint	1
787821	mastiff	MSTF	mastiff	1
787822	bona-robas	BNRBS	bonaroba	1
787823	flaring	FLRNK	flare	1
787824	impudique	IMPTK	impudiqu	1
787825	chaser	XSR	chaser	1
787826	ambiguous	AMKS	ambigu	1
787827	swearer	SWRR	swearer	1
787828	star-blasting	STRBLSTNK	starblast	1
787829	purport	PRPRT	purport	1
787830	goodrig	KTRK	goodrig	1
787831	oldness	OLTNS	old	1
787832	jurement	JRMNT	jurem	1
787833	memorials	MMRLS	memori	1
787834	impressed	IMPRST	impress	1
787835	ceremonial	SRMNL	ceremoni	1
787836	woman'd	WMNT	womand	1
787837	findings	FNTNKS	find	1
787838	adulation	ATLXN	adul	1
787839	dow'rless	TRLS	dowrless	1
787840	anselme	ANSLM	anselm	1
787841	meditates	MTTTS	medit	1
787842	drowzed	TRST	drowz	1
787843	amending	AMNTNK	amend	1
787844	persist	PRSST	persist	1
787845	umbra	UMR	umbra	1
787846	satyr	STR	satyr	1
787847	quilt	KLT	quilt	1
787848	crab-trees	KRBTRS	crabtre	1
787849	boisterous-rough	BSTRSRF	boisterousrough	1
787850	recite	RST	recit	1
787851	swelter'd	SWLTRT	swelterd	1
787852	anglish	ANKLX	anglish	1
787853	throttle	0RTL	throttl	1
787854	enduring	ENTRNK	endur	1
787855	farrow	FR	farrow	1
787856	knobs	NBS	knob	1
787857	slipped	SLPT	slip	1
787858	unsex	UNSKS	unsex	1
787859	brained	BRNT	brain	1
787860	decipher	TSFR	deciph	1
787861	befallen	BFLN	befallen	1
787862	silken-coated	SLKNKTT	silkenco	1
787863	ordinaries	ORTNRS	ordinari	1
787864	pioned	PNT	pion	1
787865	sovereigns	SFRKNS	sovereign	1
787866	condolements	KNTLMNTS	condol	1
787867	enfranchising	ENFRNXSNK	enfranch	1
787868	piers	PRS	pier	1
787869	good-faced	KTFST	goodfac	1
787870	pepper	PPR	pepper	1
787871	regina	RJN	regina	1
787872	extravagancy	EKSTRFKNS	extravag	1
787873	unlesson'd	UNLSNT	unlessond	1
787874	misdeed	MSTT	misde	1
787875	venial	FNL	venial	1
787876	unattended	UNTNTT	unattend	1
787877	linens	LNNS	linen	1
787878	discernings	TSRNNKS	discern	1
787879	rooky	RK	rooki	1
787880	harm's	HRMS	harm	1
787881	lik'd	LKT	likd	1
787882	tooth-drawer	T0TRWR	toothdraw	1
787883	weringly	WRNKL	weringli	1
787884	gossip-like	KSPLK	gossiplik	1
787885	annals	ANLS	annal	1
787886	bat's	BTS	bat	1
787887	aspics	ASPKS	aspic	1
787888	back-sword	BKSWRT	backsword	1
787889	glass-faced	KLSFST	glassfac	1
787890	glitters	KLTRS	glitter	1
787891	fore-recited	FRRSTT	forerecit	1
787892	fifteenth	FFTN0	fifteenth	1
787893	clay-brained	KLBRNT	claybrain	1
787894	fleering	FLRNK	fleer	1
787895	short-grass'd	XRTKRST	shortgrassd	1
787896	wondered	WNTRT	wonder	1
787897	machination	MXNXN	machin	1
787898	ensnareth	ENSNR0	ensnareth	1
787899	tapster's	TPSTRS	tapster	1
787900	bracy	BRS	braci	1
787901	youngster	YNKSTR	youngster	1
787902	conceitless	KNSTLS	conceitless	1
787903	opprest	OPRST	opprest	1
787904	peregrinate	PRKRNT	peregrin	1
787905	late-sack'd	LTSKT	latesackd	1
787906	continuantly	KNTNNTL	continuantli	1
787907	calibans	KLBNS	caliban	1
787908	twenty-five	TWNTFF	twentyf	1
787909	amorously	AMRSL	amor	1
787910	hungary's	HNKRS	hungari	1
787911	mehercle	MHRKL	mehercl	1
787912	store-house	STRHS	storehous	1
787913	furnival	FRNFL	furniv	1
787914	easiliest	ESLST	easiliest	1
787915	out-breath'd	OTBR0T	outbreathd	1
787916	raving	RFNK	rave	1
787917	tortive	TRTF	tortiv	1
787918	forehead's	FRHTS	forehead	1
787919	finsbury	FNSBR	finsburi	1
787920	unfill'd	UNFLT	unfilld	1
787921	quick-conceiving	KKKNSFNK	quickconceiv	1
787922	full-hot	FLHT	fullhot	1
787923	transshape	TRNSP	transshap	1
787924	draw'st	TRST	drawst	1
787925	joineth	JN0	joineth	1
787926	carded	KRTT	card	1
787927	dear-loved	TRLFT	dearlov	1
787928	barber	BRBR	barber	1
787929	philosophers	FLSFRS	philosoph	1
787930	deep-search'd	TPSRXT	deepsearchd	1
787931	vails	FLS	vail	1
787932	labras	LBRS	labra	1
787933	love-devouring	LFTFRNK	lovedevour	1
787934	rome-i	RM	romei	1
787935	definement	TFNMNT	defin	1
787936	rose-water	RSWTR	rosewat	1
787937	gurnet	KRNT	gurnet	1
787938	solidares	SLTRS	solidar	1
787939	action-taking	AKXNTKNK	actiontak	1
787940	damask'd	TMSKT	damaskd	1
787941	saracens	SRSNS	saracen	1
787942	common-hackney'd	KMNHKNT	commonhackneyd	1
787943	pocketing	PKTNK	pocket	1
787944	hover'd	HFRT	hoverd	1
787945	fifes	FFS	fife	1
787946	fighteth	FFT0	fighteth	1
787947	back-trick	BKTRK	backtrick	1
787948	stammer	STMR	stammer	1
787949	methods	M0TS	method	1
787950	pizzle	PSL	pizzl	1
787951	enchantress	ENXNTRS	enchantress	1
787952	confectionary	KNFKXNR	confectionari	1
787953	demonstrative	TMNSTRTF	demonstr	1
787954	new'st	NST	newst	1
787955	unweighed	UNWFT	unweigh	1
787956	obeisance	OBSNS	obeis	1
787957	packs	PKS	pack	1
787958	jest's	JSTS	jest	1
787959	harm-doing	HRMTNK	harmdo	1
787960	post-horses	PS0RSS	posthors	1
787961	pole-clipt	PLKLPT	poleclipt	1
787962	lion-fell	LNFL	lionfel	1
787963	concealments	KNSLMNTS	conceal	1
787964	decreasing	TKRSNK	decreas	1
787965	protractive	PRTRKTF	protract	1
787966	invective	INFKTF	invect	1
787967	hizzing	HSNK	hizz	1
787968	stoics	STKS	stoic	1
787969	deborah	TBR	deborah	1
787970	would't	WLTT	wouldt	1
787971	unapproved	UNPRFT	unapprov	1
787972	note-worthy	NTWR0	noteworthi	1
787973	fatigate	FTKT	fatig	1
787974	perceiving	PRSFNK	perceiv	1
787975	mortise	MRTS	mortis	1
787976	wind-instrument	WNTNSTRMNT	windinstru	1
787977	tower'd	TWRT	towerd	1
787978	fadoms	FTMS	fadom	1
787979	fore-bemoaned	FRBMNT	forebemoan	1
787980	consecrations	KNSKRXNS	consecr	1
787981	significant	SKNFKNT	signific	1
787982	canoniz'd	KNNST	canonizd	1
787983	seeling	SLNK	seel	1
787984	offend'st	OFNTST	offendst	1
787985	untruth	UNTR0	untruth	1
787986	embowelled	EMWLT	embowel	1
787987	bastes	BSTS	bast	1
787988	beastliness	BSTLNS	beastli	1
787989	cappadocia	KPTX	cappadocia	1
787990	prophet-like	PRFTLK	prophetlik	1
787991	attributed	ATRBTT	attribut	1
787992	profaners	PRFNRS	profan	1
787993	shoved	XFT	shove	1
787994	to-bless	TBLS	tobless	1
787995	unrightful	UNRFTFL	unright	1
787996	cow-dung	KTNK	cowdung	1
787997	cloth-of-gold	KL0FKLT	clothofgold	1
787998	cockatrices	KKTRSS	cockatric	1
787999	virgin'd	FRJNT	virgind	1
788000	loureth	LR0	loureth	1
788001	heure	HR	heur	1
788002	quam	KM	quam	1
788003	bents	BNTS	bent	1
788004	bathing	B0NK	bath	1
788005	sallies	SLS	salli	1
788006	fleshly	FLXL	fleshli	1
788007	congealment	KNJLMNT	congeal	1
788008	testerned	TSTRNT	testern	1
788009	quat	KT	quat	1
788010	manikin	MNKN	manikin	1
788011	poultney	PLTN	poultnei	1
788012	marriage-pleasures	MRJPLSRS	marriagepleasur	1
788013	turnips	TRNPS	turnip	1
788014	long-during	LNKTRNK	longdur	1
788015	health-giving	HL0JFNK	healthgiv	1
788016	wool-sack	WLSK	woolsack	1
788017	ecolier	EKLR	ecoli	1
788018	evitate	EFTT	evit	1
788019	fiery-footed	FRFTT	fieryfoot	1
788020	behind-door-work	BHNTRWRK	behinddoorwork	1
788021	pawned	PNT	pawn	1
788022	cream-faced	KRMFST	creamfac	1
788023	stranger'd	STRNJRT	strangerd	1
788024	wasp-stung	WSPSTNK	waspstung	1
788025	thick-ribbed	0KRBT	thickrib	1
788026	half-kirtles	HLFKRTLS	halfkirtl	1
788027	backbite	BKBT	backbit	1
788028	fidiused	FTST	fidius	1
788029	marted	MRTT	mart	1
788030	abundantly	ABNTNTL	abundantli	1
788031	cabileros	KBLRS	cabilero	1
788032	gennets	JNTS	gennet	1
788033	harrows	HRS	harrow	1
788034	dildos	TLTS	dildo	1
788035	seedness	STNS	seed	1
788036	thousandth	0SNT0	thousandth	1
788037	scaly	SKL	scali	1
788038	carver	KRFR	carver	1
788039	forspoke	FRSPK	forspok	1
788040	fosters	FSTRS	foster	1
788041	graffing	KRFNK	graf	1
788042	blowed	BLWT	blow	1
788043	filch	FLX	filch	1
788044	peace-makers	PSMKRS	peacemak	1
788045	earliness	ERLNS	earli	1
788046	linta	LNT	linta	1
788047	troll	TRL	troll	1
788048	man-like	MNLK	manlik	1
788049	reasonably	RSNBL	reason	1
788050	illyrian	ILRN	illyrian	1
788051	starings	STRNKS	stare	1
788052	rose-cheek'd	RSXKT	rosecheekd	1
788053	flamen	FLMN	flamen	1
788054	permanent	PRMNNT	perman	1
788055	darking	TRKNK	dark	1
788056	daffed	TFT	daf	1
788057	pigmies	PKMS	pigmi	1
788058	chaplet	XPLT	chaplet	1
788059	antipholuses	ANTFLSS	antipholus	1
788060	factionary	FKXNR	factionari	1
788061	oppressor's	OPRSRS	oppressor	1
788062	tua	T	tua	1
788063	kent's	KNTS	kent	1
788064	greenwood	KRNWT	greenwood	1
788065	uncross'd	UNKRST	uncrossd	1
788066	complies	KMPLS	compli	1
788067	vegetives	FJTFS	veget	1
788068	beggar-fear	BKRFR	beggarfear	1
788069	perk'd	PRKT	perkd	1
788070	wilds	WLTS	wild	1
788071	shoulder-blade	XLTRBLT	shoulderblad	1
788072	lamenttitus	LMNTTS	lamenttitu	1
788073	blue-eyed	BLYT	blueei	1
788074	woe-wearied	WWRT	woeweari	1
788075	ballad-maker's	BLTMKRS	balladmak	1
788076	inaudible	INTBL	inaud	1
788077	butt-end	BTNT	buttend	1
788078	silver-sweet	SLFRSWT	silversweet	1
788079	peseech	PSX	peseech	1
788080	pushed	PXT	push	1
788081	kettledrums	KTLTRMS	kettledrum	1
788082	ungartered	UNKRTRT	ungart	1
788083	triumpher	TRMFR	triumpher	1
788084	coucheth	KX0	coucheth	1
788085	contemned	KNTMNT	contemn	1
788086	ag'd	AKT	agd	1
788087	blackberry	BLKBR	blackberri	1
788088	retails	RTLS	retail	1
788089	staid	STT	staid	1
788090	accommodate	AKKMTT	accommod	1
788091	resisteth	RSST0	resisteth	1
788092	honest-hearted	HNS0RTT	honestheart	1
788093	explain	EKSPLN	explain	1
788094	warwick-shire	WRWKXR	warwickshir	1
788095	seemest	SMST	seemest	1
788096	gentleman-usher	JNTLMNXR	gentlemanush	1
788097	willow-tree	WLTR	willowtre	1
788098	sancta	SNKT	sancta	1
788099	mouse-hunt	MSHNT	mousehunt	1
788100	palsies	PLSS	palsi	1
788101	posters	PSTRS	poster	1
